Unnamed: 0,Campinas,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,2023-12-01 00:00:00,152.88937471069758,147.21430803755774,156.97950956000156,153.67274376391168,139.0661348706771,0.004930080676629034,0.004737797253169251,0.004551973786690144,0.005842151657474259,0.0024692487178292755,0.08658719074851384,0.15819206157469234,0.05988108757483124,0.05932834673484577,0.019724908045048783,6241.829245657742,6529.638642250256,5807.563338359828,6623.251605185366,7065.748926021929,166.39533268715897,174.5284638079521,167.93556557642003,156.32387309659683,130.1913880382777,0.011701674749386326,0.0167324677578935,0.011112489302407269,0.006128288986813946,0.007324421370290546,0.2951743475018185,0.4649709121888983,0.2549865811389478,0.18202668197692962,0.12948193562376198,35.591941967861274,42.860694381392626,33.41166139452602,31.767497344720468,27.29607344159521,0.005582622219805511,0.0062618286971362225,0.005701156138185425,0.0047877937870543326,0.0038686038801247977,102.85800992445998,0.002028966473978544,0.03297337198619976,6459.730469251653,122.72155371085022,0.005005427615102365,0.08961675235819211,38.921682947912615,0.006301848983544203
,2024-01-01 00:00:00,153.9956041784509,148.90599116600868,157.76156916685943,154.5724238950324,140.00603846251312,0.007235489515517779,0.011491295588057504,0.004981921583586901,0.005854519865298169,0.00675868062853735,0.08912657233463595,0.1608181926480705,0.06379226665456739,0.05900215431794109,0.024266350681192872,6286.99193572235,6604.672649971557,5836.496163503251,6662.0275632807925,7113.504066414343,168.83940104734162,176.40475374139527,171.2141424451204,158.14475525734673,130.760755131683,0.014688322807574039,0.010750624239194595,0.01952282625450419,0.011648138730702584,0.004373308419124422,0.2829528917929167,0.44213138753068204,0.2483264693529177,0.17137059419749745,0.11110661316816972,36.114727900833664,43.32147360131793,34.06395145480568,32.137529560919,27.415447589386382,0.005703788804966731,0.006642418629991938,0.0057958102368079085,0.00481285484404431,0.0038128163858470953,103.28650662855537,0.004165905060870667,0.03293726655585982,6486.641093105369,123.21550669720878,0.004024989673145685,0.08915094019804926,39.078342319839415,0.006263244296997099
,2024-02-01 00:00:00,154.86134088486884,150.532077166059,158.03678143034665,155.39787039017259,141.1083798096566,0.005621827395895895,0.010920218772376034,0.0017444822902092927,0.005340192476380734,0.007873527165320526,0.09268795884971182,0.16877056021985481,0.06518499799536004,0.0608058966951075,0.03207822138663374,6322.3363192243705,6676.797120229176,5846.677827697357,6697.6040727516665,7169.512433921874,169.84755799556356,174.93415170655092,172.52078971593275,161.50142384662811,130.76150275245536,0.005971100003720364,-0.008336521571296274,0.007631655026576922,0.021225291877805974,5.717470594301943e-06,0.24784701724446334,0.3697658243742217,0.2199908686940233,0.16209292770030093,0.08785888232998129,36.33037255273669,42.9603232021402,34.32391578115082,32.81965800608113,27.415604336401802,0.0057092274333632904,0.006521894704517309,0.005830478405686732,0.004889629995380175,0.003777202106873343,103.43045666323408,0.0013936964215122138,0.029709294839852296,6495.681501584464,123.04993726742782,-0.0013437385781955857,0.08331324475441937,39.025831243692316,0.006243224287270091
,2024-03-01 00:00:00,155.87996670303397,152.44567965129767,158.50660768420667,156.16783869644996,142.12817290218322,0.006577663685105373,0.012712257222941892,0.0029728918142204463,0.004954818906746539,0.007227020067144263,0.09503623547710527,0.1722031705148952,0.06453428978454068,0.06559104888968159,0.03673263399155369,6363.922521236356,6761.674282646926,5864.059368351703,6730.78948804124,7221.326644153468,172.75353400762737,176.52582934727621,173.96852501383353,168.38141310706922,130.56164653271446,0.017109318770068604,0.009098724435439687,0.008391657030347277,0.04260017711654829,-0.0015284025920017097,0.2277855836856224,0.32594551069320943,0.19425847066138102,0.17593561811994052,0.05991296635005017,36.95196047777681,43.3512073446139,34.611950310324765,34.21778125004473,27.373702255672754,0.005768001686349667,0.006489048793196185,0.0058613382125329416,0.005071618741508553,0.003741166811729365,103.56134525885464,0.0012654744051525668,0.03049565366339979,6503.901620268742,123.40868913826267,0.0029154982018004816,0.08138904713239614,39.13961098450707,0.006235631505603697
,2024-04-01 00:00:00,157.12280666226386,154.65324145804203,159.42616127231702,156.75362060210196,143.1913291628468,0.007973057638622771,0.014480973234491934,0.005801358072985652,0.0037509765809757845,0.007480264038821405,0.09776970072206637,0.17483034877249182,0.06547867142948549,0.06992913682284785,0.042319999322701474,6414.662442305903,6859.589906954289,5898.078876508757,6756.036521782361,7275.344074162312,177.7771714560076,180.4692313689211,178.03563448813236,176.38042343037029,130.8691824233341,0.02907979554362372,0.022338951960888975,0.023378421320612075,0.047505304627742495,0.002355484162361421,0.23020147640293875,0.3136488484434121,0.18532955149841035,0.213016824505599,0.04953437551075224,38.02651593340662,44.31962788293176,35.42112306740763,35.84330737201356,27.438180577801187,0.005884642281301432,0.006525796670567411,0.005958576705640018,0.005289504116046535,0.00371971174119815,103.63953982447303,0.0007550555221442767,0.029866959917333125,6508.812427102608,124.17267257820987,0.006190677862976557,0.08554484023394315,39.38191170779437,0.006252768259621914
,2024-05-01 00:00:00,159.1874349057552,157.6577554489692,161.34156802973413,157.9675152512807,144.40775261368395,0.013140219980472212,0.01942742332848102,0.012014381718351785,0.007743965622714732,0.008495091553020861,0.102161293584208,0.1763339622174218,0.07123928929257906,0.07380168567815848,0.04904224485501163,6498.952517898275,6992.8540639364655,5968.94064753608,6808.355036352849,7337.14878815205,184.949240578309,190.7273949281862,184.6980204177778,181.19351137913804,131.88968922221895,0.04034302640525578,0.056841620488176314,0.03742164285706262,0.027288107462038358,0.007797915292109936,0.2427340307473167,0.3354280529999092,0.19603893138995931,0.21857835337072107,0.05389274295312374,39.560620669807925,46.83882735123056,36.74663968443222,36.82140339537594,27.6521411857165,0.006034306300446665,0.006729867808100963,0.006104348293323957,0.005390694823708397,0.0037153938046252852,103.92451564446081,0.002749682413395682,0.03054628730774467,6526.709594165503,126.29310435087403,0.01707647688204994,0.10256504738395633,40.05441601264346,0.0062974592248486215
,2024-06-01 00:00:00,161.10636285117735,160.18458353532154,163.49876695331972,158.87636596975736,145.0878429670908,0.012054518917012702,0.016027299634937542,0.013370385263567153,0.005753402634908422,0.004709514143788507,0.10146070074165436,0.16221853674337483,0.07799601584042914,0.07386372756128567,0.05239072585601057,6577.294263966047,7104.930631322566,6048.747683609004,6847.526244158394,7371.703194144932,190.1095364714473,198.85099197270574,190.0402455893028,182.91679123914125,133.0433326508888,0.027901146698428247,0.04259271221933436,0.02892410627596953,0.009510715074102949,0.008747032732225879,0.2465884340353255,0.3363918971191673,0.20329056552877023,0.21882853755057163,0.06925661101102087,40.664407350597116,48.83382004529261,37.8095033959495,37.171601271697966,27.894015369784093,0.00612014636061421,0.006874747688037905,0.006192973316721515,0.00540878756980264,0.003731134080029327,104.27601491181906,0.0033822555263165466,0.031389581622830454,6548.784593759033,128.33104237654695,0.016136574012869387,0.11553783113188576,40.70075706117374,0.006337774667170824
,2024-07-01 00:00:00,162.39020634631933,161.16399875248902,165.35619406036216,159.69902180008586,145.745438097295,0.007968918622586862,0.006114291372811831,0.011360496116602281,0.005177962280966897,0.004532393043801264,0.09551653663778592,0.13668805815898777,0.08148738432963931,0.07278989648548184,0.05858711638234548,6629.7081867124,7148.372247386089,6117.464458178951,6882.982476768577,7405.114650423044,191.70581995252587,204.09107620085814,190.53607450172083,182.2444929579605,133.6119150392775,0.008396651271191269,0.026351813366219723,0.002609073203839074,-0.003675432291515679,0.0042736631521451685,0.223321550858397,0.2939416018913956,0.18905752667236686,0.20042201479228616,0.07044499837971596,41.00585219826974,50.120679757085725,37.90815115811033,37.03497956805663,28.013224995435312,0.006117303398402303,0.007004080070640394,0.006136412131428955,0.005356306157734642,0.0037292957614155227,104.48766260701989,0.0020296872236611474,0.031317217947479215,6562.076578179494,129.54334803930712,0.00944670627082611,0.11417944328650664,41.0852451581309,0.006360952749069092
,2024-08-01 00:00:00,163.11454123835887,161.20416859800284,167.06747630351563,159.7788158750661,146.1977408193591,0.004460459213253332,0.00024924825534711204,0.010349066467560286,0.0004996528725149663,0.003103374815492721,0.08880716662269905,0.11163240782021577,0.08727266638992348,0.06634709144837059,0.058682523787297436,6659.279729675001,7150.153966697322,6180.774504469582,6886.421578734564,7428.0954967350035,192.24243663502898,206.823963980585,189.26540505035143,183.24929902436145,133.77314612095708,0.0027991674047036508,0.01339053049549932,-0.006668917971005661,0.005513505786058248,0.0012067118537457677,0.21167974058956296,0.2770991193127166,0.16330166061566787,0.2199187730709744,0.06209103128648863,41.120634443145235,50.79182224782814,37.65534480760441,37.239172142191656,28.047028886098953,0.006098862604621516,0.007085653664857483,0.006028563998947495,0.005374362777781801,0.003722709747379946,104.34992151370811,-0.0013182522211241388,0.026824637405115315,6553.426106155123,129.9738965252379,0.0033235862160991836,0.10257256271196136,41.22179551262353,0.006379180505560898
,2024-09-01 00:00:00,164.0291596717832,161.37820393769934,168.82363857251343,160.35130539439436,146.4991619731532,0.005607215803573151,0.0010795957772686826,0.010511694483295697,0.003583012655294038,0.002061736057649144,0.08847230557897068,0.10688424460761348,0.09245450969226665,0.06277874771224479,0.057331643490858175,6696.619748215649,7157.873242726589,6245.74491773071,6911.09571440086,7443.410269060284,191.97091240550404,207.93537165137548,188.3383148873342,182.43016817410597,134.6231218891493,-0.001412405264298755,0.005373689051307418,-0.004898360388527423,-0.004470035381399007,0.006353859446676102,0.19445567819966691,0.25639272111846934,0.1442619870096793,0.21020288979738666,0.05414191182229766,41.06255544258643,51.06476170693724,37.4708953581825,37.07271172514205,28.225235765538088,0.006054131670032951,0.007124046304578764,0.005934669355972038,0.005325606795924661,0.0037372325513913207,104.25795038761278,-0.0008813722594247508,0.021583780359859972,6547.650098180969,129.776359000189,-0.0015198245980918568,0.08435556339069161,41.15914561382593,0.0064170916661754
,2024-10-01 00:00:00,165.47253017349132,162.7527346174302,171.04045399390773,160.83002321709236,146.0671712630294,0.008799475072580165,0.008517449359279672,0.013130953935944989,0.002985431403383698,-0.0029487589164706174,0.09277792356803527,0.11206633237610397,0.10192128185484961,0.05891662201976522,0.051334254508264676,6755.546486760621,7218.840065591656,6327.757506541094,6931.728316578423,7421.4614466604435,192.47697544987233,208.55428004788115,189.66355162746697,181.5112805387064,134.6088709566081,0.002636144393059592,0.002976445958138063,0.007036469137602364,-0.005036928072787994,-0.00010585798591822293,0.1859128421473657,0.24284036433271172,0.1458652266338445,0.18983448179654072,0.04428931804111813,41.1708022678811,51.21675321052314,37.73455815692868,36.88597914271931,28.22224789892788,0.006012646525063255,0.007077457828572585,0.005896801884345023,0.005276124331339814,0.003751805954192091,103.9550086938998,-0.0029056939311266072,0.015391292134355528,6528.624631027544,129.60502126202337,-0.0013202538542891329,0.07140618948000643,41.10480509319002,0.006495987356844731
,2024-11-01 00:00:00,167.5243263599379,165.5932618981685,173.44658417900453,161.56069099156343,145.5840457203869,0.012399618137798107,0.017453023369562892,0.014067608737652781,0.004543105571058748,-0.0033075573276660775,0.10112449032346627,0.13017417544146714,0.10992898991687072,0.05747154030046575,0.049454125365149704,6839.312683508597,7344.830649957564,6416.77392332986,6963.219890110535,7396.91453747055,193.91602146457348,206.39152392330078,193.98042723613787,182.4337947805071,134.24023440664374,0.00747645795730989,-0.010370231309008937,0.02276070215720738,0.005082407214927809,-0.0027385754545343755,0.17903044819950598,0.2023538101713851,0.16792432850933547,0.17417639519756167,0.03865139227586534,41.47861404010563,50.68562363283358,38.593423196172346,37.07344870924394,28.144959143560094,0.005976691984653484,0.006866339022024303,0.0059432718365705585,0.005269650307331534,0.0037567583779182867,104.19844269203153,0.0023417245709491663,0.015087283096125947,6543.912871740525,129.33181391171115,-0.0021079997337439815,0.05913892885373584,41.01815617499798,0.006521583298936424
,2024-12-01 00:00:00,169.70638357771074,168.0548246200818,176.36735330125202,162.45207371885894,145.24121006042412,0.013025315577658514,0.014865114037230898,0.016839588603446476,0.005517324305960303,-0.0023548985623138563,0.10999462126674842,0.14156583595941763,0.12350556958416248,0.05713003971891717,0.04440387442628979,6928.396889545578,7454.012395153331,6524.829756360057,7001.638232457988,7379.495554060702,198.5504897686919,208.85214694578448,201.78931564418184,184.5561444210036,135.16595423441626,0.023899357407995758,0.011922112767567494,0.04025606355912381,0.011633533376039118,0.006895993826771196,0.19324554698891738,0.1966652452496318,0.20158773367370153,0.18060115045231306,0.03820964098390278,42.46992626183843,51.28990335347871,40.14704249332162,37.504743912167804,28.33904660806881,0.006031142996905819,0.006819592675646554,0.006075611639154365,0.005294163982471341,0.0037926926651187186,103.90374187817278,-0.0028282650512327923,0.010166752734967366,6525.404951667068,129.7320455984632,0.0030946112533862813,0.05712518849077419,41.14509142269029,0.006552899835204194
,2025-01-01 00:00:00,171.35740569979288,169.79960713608475,178.5099088463423,163.3382479100904,145.33213897140155,0.00972869780897856,0.01038222211083406,0.012148254793111324,0.00545498848334236,0.0006260544850844596,0.11274218906419597,0.140314139185862,0.13151707218085562,0.05671014139631225,0.03804193424353275,6995.801169184633,7531.4016074567235,6604.095050721993,7039.832088380575,7384.115520349982,203.67468865116973,212.8923971032112,209.85058602747029,186.38558417178405,137.6065238691926,0.02580803949890753,0.019345025734763155,0.039948945550234205,0.00991264613009668,0.018056097399672844,0.20632202784266274,0.20684047673287687,0.22566151972366488,0.1785758172535119,0.05235338944483425,43.56599179631964,52.28210785378526,41.750874507890266,37.876515166769025,28.85073919383797,0.006182352313952051,0.007019809747680372,0.006249406744210011,0.005315340340738909,0.0038432978206841347,103.96532443508646,0.000592688538453956,0.006572182840613339,6529.272484390693,130.2321428083777,0.003854847178332177,0.056946047614052864,41.30369946226327,0.006551748120519373
,2025-02-01 00:00:00,172.71314590126553,170.62667497846107,180.42777670168493,164.55429335584589,145.3108625468518,0.0079117689482755,0.004870846619294378,0.010743761328081192,0.007444952185509335,-0.00014639861974319324,0.11527605866249457,0.13349047054093854,0.14168217720383613,0.0589224481820978,0.029781950178040306,7051.150331643297,7568.085909514953,6675.047871734912,7092.243301672584,7383.034496029779,208.267263021334,216.3412956602266,217.65180903856646,187.25540660586782,140.79031346678337,0.02254857685350342,0.016200195986065813,0.0371751309289885,0.004666790288255784,0.02313690883302333,0.22620110338456545,0.23670131617944712,0.26159756975924475,0.15946597959221287,0.07669543790203726,44.548342910538054,53.12908824758122,43.30296873412085,38.05327691990228,29.51825611633113,0.00626912737783159,0.007100461651736869,0.006407781010706453,0.005298887122178545,0.003928992563724071,104.06504856606233,0.0009592056920684211,0.006135445238286685,6535.535399722785,131.8242412588473,0.012225080660864363,0.07130685464999509,41.80864051978154,0.006625167532022455
,2025-03-01 00:00:00,173.87472609418444,171.69310458658592,181.6460137875241,165.78750244411378,145.6588202929216,0.006725488015735248,0.006250075542171052,0.00675193757917536,0.007494238303470402,0.0023945749131975003,0.11543984625960424,0.12625759535668424,0.14598385796898872,0.06159823833101741,0.02484129162181148,7098.572758695913,7615.387018159062,6720.117378302874,7145.39426308151,7400.713725217244,211.4275975298072,217.51803191727976,222.9118279575278,189.47685474497914,142.9452530838796,0.015174418017628977,0.005439258618942899,0.024167127037429292,0.01186319892908072,0.015306021870635567,0.22386843629185793,0.2322164564901168,0.28133424100596605,0.1252836714495078,0.09484873146159511,45.22433808785523,53.41807109874846,44.34947708061618,38.50471051390648,29.97006319003072,0.006325960313242779,0.007106426294338763,0.006515024916756921,0.005329467552402674,0.004000832132310982,104.25826211025948,0.0018566612600434684,0.006729507517142297,6547.669675113093,134.82933038434845,0.02279617994994121,0.092543250607666,42.76171781253288,0.006687878857781154
,2025-04-01 00:00:00,174.85017144297572,172.77832326736973,182.41953401287915,166.9531829347973,146.27660061614333,0.005610046788875556,0.006320688785940831,0.00425839361528646,0.0070311722747404826,0.0042412833083458334,0.11282489892646153,0.11719820185110752,0.14422584447283393,0.06506747527437051,0.021546496364928114,7138.396084006433,7663.52150948534,6748.734283240616,7195.634761116178,7432.102248809855,213.5884379033649,215.45782273668704,227.81180549489903,192.32225964975402,145.02661625333408,0.01022023803327321,-0.009471440884387006,0.021981684786618105,0.015017163487353491,0.014560561645465375,0.2014390607863794,0.19387566014641644,0.2795854388919241,0.09038325177667517,0.10818004336730458,45.686541588010336,52.91212499617868,45.324353306253634,39.082942046727034,30.406444142627656,0.006350377492235157,0.00697392507370203,0.006626892124365464,0.005376753070507835,0.004064507253751246,104.11486208080393,-0.0013754308440696583,0.004586302265871867,6538.663808285163,137.54170562371672,0.02011710086845575,0.10766485707301188,43.621959603076036,0.006806988036574286
,2025-05-01 00:00:00,176.03798002782858,173.84662975249472,183.65698287754495,168.247808858155,146.72280642644532,0.0067932937957697614,0.0061831048300649005,0.006783532648309665,0.007754424926797121,0.003050425074294205,0.10585348731857835,0.10268365331869478,0.13831162743936054,0.06507852953514726,0.01603136792076909,7186.889305835662,7710.9058663459455,6794.514542585745,7251.432770671905,7454.773319864343,215.29074700831185,214.63577754488628,230.6392270990605,195.29578378324211,146.01548995016614,0.007970043330328247,-0.003815341589176735,0.012411216345962206,0.01546115430893602,0.006818566980178797,0.16405315499068518,0.12535368936225555,0.2487368656002158,0.07782989742163449,0.10710314666180487,46.05066530407962,52.710247165109045,45.886883660878375,39.68720944455868,30.61377251864323,0.006359933676051715,0.006903799575019604,0.006662329342522459,0.0054269697346915075,0.004093630662241771,103.97960213255718,-0.0012991415974962228,0.0005300624954061028,6530.169158139777,140.03667361794052,0.018139719751981698,0.10882280024476554,44.413249725308106,0.006945939670800124
,2025-06-01 00:00:00,176.7173878883402,174.3576400166534,184.42177232908946,169.05353768054638,146.43878247029286,0.00385943908470332,0.0029394315258581827,0.004164227461225689,0.004788940954771448,-0.0019357860108465408,0.09689887327158897,0.08847952885682431,0.12797041693741606,0.06405717835166413,0.009311183318842842,7214.62666732004,7733.571546142407,6822.808446629678,7286.159454048148,7440.3424739577185,217.0229093350426,218.14892447588315,230.83616829905506,197.49174170558442,144.99690788865047,0.008045688682867036,0.016367946533341504,0.0008538929065609047,0.01124426692580105,-0.00697584935586848,0.14156771597640194,0.0970472025898983,0.21466991154029857,0.07968076833027427,0.08984723247371096,46.42117462075515,53.57300567246676,45.926066145340585,40.133463021093476,30.40021545333835,0.006381649730716774,0.0069863969465754246,0.006638062243961298,0.005459395573133541,0.00406344399678822,104.23070837534156,0.002414956757232689,-0.0004344866507970391,6545.939234274099,142.0654183758124,0.014487238988601492,0.10702302221598314,45.056675088339084,0.007067984718481429
,2025-07-01 00:00:00,177.2090427027733,174.64790902979757,185.04375385504858,169.59973503157042,146.71653469858703,0.002782153020187028,0.0016647909040088393,0.0033726035603280913,0.0032309134639711967,0.0018967122206885456,0.09125449551342268,0.0836657713985911,0.11906151993011882,0.0619960793741019,0.0066629639594191215,7234.698862692046,7746.446325707927,6845.819074688218,7309.700404728874,7454.454662454183,219.52559526127618,226.02180101932043,230.33412983727519,198.55260205893342,143.60018409721494,0.011531897410747005,0.03608945843923994,-0.0021748691527814223,0.005371669438869464,-0.009632783290166036,0.14511700957039086,0.10745557927716032,0.20887412233946767,0.08948478407374871,0.07475582589323126,46.956498844168074,55.50642643414842,45.826182960772485,40.34904671787988,30.107376765901986,0.0064391110068906235,0.007240053116612213,0.00659958802091532,0.005469612712154313,0.004010359958094554,104.23746571745076,6.483062635309622e-05,-0.002394511307139857,6546.363611614726,144.64806003258334,0.018179242255416117,0.11659967278823946,45.87577129999357,0.007185192128183065
,2025-08-01 00:00:00,178.21472480060385,175.97377633501736,185.7512008480542,170.66958425258716,147.70810830117705,0.005675117265417029,0.007591658626691977,0.0038231336009308947,0.00630808309233255,0.006758431179056279,0.09257411048460185,0.09162050749348616,0.11183340383136797,0.06816152891029525,0.01033099057039566,7275.756627117803,7805.254701782695,6871.991555618552,7355.810602261961,7504.8350812677745,222.85989013102247,233.79954616693317,230.60602768447345,201.64239752422014,143.4464159323791,0.015188638326104398,0.0344114820452559,0.0011804496684462151,0.015561596439666037,-0.0010708075745343715,0.15926480142425858,0.13042773993481926,0.2184267252809562,0.10037199922611162,0.07231099882091052,47.66970412217228,57.41648483078344,45.88027846325468,40.97694229962875,30.075137558811697,0.006491809018879607,0.007403363311368914,0.00658091999835972,0.0055173824592491955,0.003988467544807646,104.5414159554869,0.0029159404053435978,0.001835118215720355,6565.452417777905,146.46481212717183,0.012559809610853012,0.12687867366299788,46.45196225327253,0.007176943082889602
,2025-09-01 00:00:00,180.20857148754232,179.23193659017437,187.06419293028168,172.24978463911285,148.4216289705518,0.011187889716572474,0.018515032881684323,0.0070685523228541935,0.009258828357998627,0.004830612737385387,0.09863741208047139,0.11063286253555993,0.10804502563741125,0.07420257175614142,0.013122716686603919,7357.156989866618,7949.769249236123,6920.566587491655,7423.9167900622515,7541.088033203324,225.97317303619204,239.51674588439968,231.4199807247855,205.4468758881271,144.21264348228388,0.013969686978393625,0.024453425214882252,0.0035296260400692336,0.018867452532892903,0.0053415593894377,0.1771219410514877,0.15188072131360864,0.2287461574837979,0.12616722302231653,0.07123235190631472,48.335634967111666,58.82051454869442,46.042218688844216,41.75007281341009,30.235785692227598,0.0065048069724920506,0.007426204110986528,0.006555424032465402,0.005568813252690636,0.003987950058020467,105.0110509691751,0.004492334539338616,0.007223435515108623,6594.946626440673,146.9056758635885,0.003010031761307097,0.13199104209245505,46.59178413502992,0.007164904084872484
,2025-10-01 00:00:00,182.7208952960687,182.23286762855767,189.3521397913105,174.66269857516318,148.31332623141944,0.013941200397896036,0.016743283007900178,0.012230811387198726,0.014008226141505542,-0.0007296964727011579,0.10423703018557307,0.11969158648496969,0.10706055421283556,0.08600804179079868,0.015377548212700765,7459.7245898211295,8082.874485623584,7005.210732115815,7527.912695313164,7535.585327865167,230.89442149296806,242.8026958984876,236.11126054352928,212.93039325054667,144.91574079878947,0.021778020774120055,0.013719082571678864,0.02027171467239408,0.0364255593085514,0.00487542076428249,0.1995950214476483,0.16421823538094493,0.2448952817634349,0.17309730072198093,0.07656902378673003,49.388289429555705,59.6274780446966,46.97557340898844,43.270842566811304,30.383197869615877,0.006553354132810817,0.0074103608541779345,0.006602214096321873,0.005687389697689981,0.003999656732565394,105.8668276014254,0.008149395938352288,0.01839083014417353,6648.691457691838,148.18366653191032,0.008699396131627513,0.14334819044029445,46.99710452169982,0.007132606771654472
,2025-11-01 00:00:00,184.1946687707015,183.99567725758092,190.92749125691242,175.75350109935928,147.76171213093141,0.008065708479836342,0.009673390162615148,0.008319691910205762,0.00624519449827865,-0.003719248394627228,0.09950998026964863,0.11113021839456838,0.10078553671525081,0.08784816418330976,0.014958139126913572,7519.892553702493,8161.063284158469,7063.491927173085,7574.925974261455,7507.558614231929,234.94845790634207,250.39317077657572,237.0848078311083,217.88239911299416,145.17223996322366,0.017557966048553864,0.03126190526838957,0.0041232564907658364,0.02325645384320807,0.0017699882912673992,0.211599001113298,0.21319502863706186,0.22220994772064429,0.19430941715122785,0.08143613280251305,50.255447338555996,61.491546614722886,47.169265746954494,44.277168919723074,30.436975774096357,0.006614944029790436,0.007582524034890337,0.00656989377243907,0.005778475589195962,0.004002355258239442,106.14046019903658,0.0025846868543315527,0.01863768264507426,6665.876243101041,148.67401060409952,0.003309029150548204,0.1495548241950151,47.15261931055348,0.007140150982829689
,2025-12-01 00:00:00,185.02215604822598,184.845923137182,192.2015225959402,175.9028407783321,148.19246174145871,0.004492460520421515,0.004621010081724997,0.0066728543419314335,0.0008497109761038679,0.002915163910293783,0.09024865268843563,0.09991440921175276,0.08977948014926507,0.08279837093831843,0.020319657759714227,7553.675374117813,8198.775639872161,7110.62557994852,7581.362472004959,7529.444378158552,238.1093898205189,253.71012716071297,239.80367253146363,221.70410884573954,145.68745102597322,0.013453724882233065,0.013246992215682152,0.011467899294045791,0.017540240736762858,0.003548964064204574,0.19923849141803918,0.21478342871224143,0.188386371032216,0.2012827291189785,0.07784132366135399,50.93157030088248,62.30612465405837,47.71019813631465,45.053801121717335,30.54499550734169,0.0066681051929085,0.007630554617232775,0.006600687741179165,0.005869477568280124,0.004003416794741887,106.06730162613147,-0.0006892618777789572,0.02082273177895222,6661.2817087246785,150.64184362621265,0.013235891156210267,0.16117681588454924,47.77672624747819,0.007223131531686576
,2026-01-01 00:00:00,185.71849811720276,186.16474441596634,192.91937729061345,175.83347906269648,148.35971281822503,0.00376356045054016,0.007134705793892859,0.0037349063887615053,-0.00039431833692216145,0.0011286071828546795,0.08380783053269125,0.09637912334370635,0.08072083245907935,0.07649911341943683,0.020832101338708275,7582.104088012062,8257.271491932785,7137.18310085516,7578.373001763394,7537.942163166646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Nota: Os preços considerados para o cálculo são médias móveis trimestrais.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Fonte: ZAP e IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Note: Monthly prices are 3-months moving averages.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Source: ZAP and IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
